,id,dish,ingredients
972,70000001059971139,Крылья Сырный снег Мини 200 гр.,"Куриные крылья в сырной панировке ""Kannam Cheese"" с ярким сладко-солоноватым вкусом выдержанного сыра"
973,70000001059971139,Крылья Сырный снег Стандарт 400 гр.,"Куриные крылья в сырной панировке ""Kannam Cheese"" с ярким сладко-солоноватым вкусом выдержанного сыра"
974,70000001059971139,Крылья Фрайд Мини 200 гр.,Куриные крылья в классической хрустящей панировке из 20 специй со всего мира. Посыпаются попкорном
975,70000001059971139,Крылья Фрайд Стандарт 400 гр.,Куриные крылья в классической хрустящей панировке из 20 специй со всего мира. Посыпаются попкорном
976,70000001059971139,Крылья Чили Мини 200 гр.,"Куриные крылья в панировке, поливаются соусом ""Kannam Chili"" с выраженным острым вкусом жгучего перца чили и корейских пряностей"
977,70000001059971139,Крылья Чили Стандарт 400 гр.,"Куриные крылья в панировке, поливаются соусом ""Kannam Chili"" с выраженным острым вкусом жгучего перца чили и корейских пряностей"
978,70000001059971139,Ножки BBQ Мини 250 гр.,"Куриные ножки в панировке, поливаются пикантным соусом ""Kannam BBQ"" с приятным ароматом дымка. Посыпаются хрустящим кранч луком"
979,70000001059971139,Ножки BBQ Стандарт 500 гр.,"Куриные ножки в панировке, поливаются пикантным соусом ""Kannam BBQ"" с приятным ароматом дымка. Посыпаются хрустящим кранч луком"
980,70000001059971139,Ножки Каннам Мини 250 гр.,"Куриные ножки в панировке, поливаются фирменным корейским соусом ""Kannam Yangnyeom"", который отличается пряным, немного сладковатым вкусом с легкой остринкой . Посыпаются дробленым арахисом"
981,70000001059971139,Ножки Каннам Стандарт 500 гр.,"Куриные ножки в панировке, поливаются фирменным корейским соусом ""Kannam Yangnyeom"", который отличается пряным, немного сладковатым вкусом с легкой остринкой . Посыпаются дробленым арахисом"
982,70000001059971139,Ножки Медово-чесночный Мини 250 гр.,"Куриные ножки в панировке, поливаются соусом ""Kannam Kangjong Yangnyeom"" сочетающим в себе остроту чеснока, жгучесть перца чили и нежность мёда. Посыпаются чесночными ломтиками"
983,70000001059971139,Ножки Медово-чесночный Стандарт 500 гр.,"Куриные ножки в панировке, поливаются соусом ""Kannam Kangjong Yangnyeom"" сочетающим в себе остроту чеснока, жгучесть перца чили и нежность мёда. Посыпаются чесночными ломтиками"
984,70000001059971139,Ножки Медовый Мини 250 гр.,"Куриные ножки в панировке, поливаются сладким соусом ""Kannam Honey Butter"" с ванильно-медовыми нотками. Посыпается кунжутом, отлично оттеняющим сладость соуса"
985,70000001059971139,Ножки Медовый Стандарт 500 гр.,"Куриные ножки в панировке, поливаются сладким соусом ""Kannam Honey Butter"" с ванильно-медовыми нотками. Посыпается кунжутом, отлично оттеняющим сладость соуса"
986,70000001059971139,Ножки Сырный снег Мини 250 гр.,"Куриные ножки в сырной панировке ""Kannam Cheese"" с ярким сладко-солоноватым вкусом выдержанного сыра"
987,70000001059971139,Ножки Сырный снег Стандарт 500 гр.,"Куриные ножки в сырной панировке ""Kannam Cheese"" с ярким сладко-солоноватым вкусом выдержанного сыра"
988,70000001059971139,Ножки Фрайд Мини 250 гр.,Куриные ножки в классической хрустящей панировке из 20 специй со всего мира. Посыпаются попкорном
989,70000001059971139,Ножки Фрайд Стандарт 500 гр.,Куриные ножки в классической хрустящей панировке из 20 специй со всего мира. Посыпаются попкорном
990,70000001059971139,Ножки Чили Мини 250 гр.,"уриные ножки в панировке, поливаются соусом ""Kannam Chili"" с выраженным острым вкусом жгучего перца чили и корейских пряностей"
991,70000001059971139,Ножки Чили Стандарт 500 гр.,"уриные ножки в панировке, поливаются соусом ""Kannam Chili"" с выраженным острым вкусом жгучего перца чили и корейских пряностей"
992,70000001059971139,Филе BBQ Мини 200 гр.,"Куриное филе в панировке, поливается пикантным соусом ""Kannam BBQ"" с приятным ароматом дымка. Посыпается хрустящим кранч луком"
993,70000001059971139,Филе BBQ Стандарт 400 гр.,"Куриное филе в панировке, поливается пикантным соусом ""Kannam BBQ"" с приятным ароматом дымка. Посыпается хрустящим кранч луком"
994,70000001059971139,Филе Каннам Мини 200 гр.,"Куриное филе в панировке, поливается фирменным корейским соусом ""Kannam Yangnyeom"", который отличается пряным, немного сладковатым вкусом с легкой остринкой . Посыпается дробленым арахисом"
995,70000001059971139,Филе Каннам Стандарт 400 гр.,"Куриное филе в панировке, поливается фирменным корейским соусом ""Kannam Yangnyeom"", который отличается пряным, немного сладковатым вкусом с легкой остринкой . Посыпается дробленым арахисом"
996,70000001059971139,Филе Медово-чесночный Мини 200 гр.,"Куриное филе в панировке, поливается соусом ""Kannam Kangjong Yangnyeom"" сочетающим в себе остроту чеснока, жгучесть перца чили и нежность мёда. Посыпается чесночными ломтиками"
997,70000001059971139,Филе Медово-чесночный Стандарт 400 гр.,"Куриное филе в панировке, поливается соусом ""Kannam Kangjong Yangnyeom"" сочетающим в себе остроту чеснока, жгучесть перца чили и нежность мёда. Посыпается чесночными ломтиками"
998,70000001059971139,Филе Медовый Мини 200 гр.,"Куриное филе в панировке, поливается сладким соусом ""Kannam Honey Butter"" с ванильно-медовыми нотками. Посыпается кунжутом, отлично оттеняющим сладость соуса"
999,70000001059971139,Филе Медовый Стандарт 400 гр.,"Куриное филе в панировке, поливается сладким соусом ""Kannam Honey Butter"" с ванильно-медовыми нотками. Посыпается кунжутом, отлично оттеняющим сладость соуса"
1000,70000001059971139,Филе Сырный Снег Мини 200 гр.,"Куриное филе в сырной панировке ""Kannam Cheese"" с ярким сладко-солоноватым вкусом выдержанного сыра"
1001,70000001059971139,Филе Сырный снег Стандарт 400 гр.,"Куриное филе в сырной панировке ""Kannam Cheese"" с ярким сладко-солоноватым вкусом выдержанного сыра"
1002,70000001059971139,Филе Фрайд Мини 200 гр.,Куриное филе в классической хрустящей панировке из 20 специй со всего мира. Посыпается попкорном
1003,70000001059971139,Филе Фрайд Стандарт 400 гр.,Куриное филе в классической хрустящей панировке из 20 специй со всего мира. Посыпается попкорном
1004,70000001059971139,Филе Чили Мини 200 гр.,"Куриное филе в панировке, поливается соусом ""Kannam Chili"" с выраженным острым вкусом жгучего перца чили и корейских пряностей"
1005,70000001059971139,Филе Чили Стандарт 400 гр.,"Куриное филе в панировке, поливается соусом ""Kannam Chili"" с выраженным острым вкусом жгучего перца чили и корейских пряностей"
1006,70000001059971139,2 вкуса: крылья 400 гр.,"Сет крылья,крылья. Выбери 2 вкуса из 7-ми"
1007,70000001059971139,2 вкуса: филе 300 гр.,"Сет филе,филе. Выбери 2 вкуса из 7-ми"
1008,70000001059971139,3 вкуса: филе 450 гр.,Сет из 3-х порций филе. Выбери 3 вкуса из 7-ми
1009,70000001059971139,4 вкуса: крылья 620 гр.,Сет из 4-х порций крыльев. Выбери 4 вкуса из 7-ми
1010,70000001059971139,7 вкусов : Филе Большой 1050 гр.,"Сет из филе во всех 7 вкусах: Фрайд, Каннам, Сырный снег, Медовый, Чили, Барбекю, Медово-чесночный"
1011,70000001059971139,7 вкусов : Филе Стандарт 700 гр.,"Сет из филе во всех 7 вкусах: Фрайд, Каннам, Сырный снег, Медовый, Чили, Барбекю, Медово-чесночный"
1012,70000001059971139,7 вкусов: крылья Большой 1450 гр.,"Сет из крыльев во всех 7 вкусах: Фрайд, Каннам, Сырный снег, Медовый, Чили, Барбекю, Медово-чесночный"
1013,70000001059971139,7 вкусов: Крылья Стандарт 875 гр.,"Сет из крыльев во всех 7 вкусах: Фрайд, Каннам, Сырный снег, Медовый, Чили, Барбекю, Медово-чесночный"
1014,70000001034903505,"Фунчоза, чука, мидии","Чука, фунчоза, мидии, горох, соевый соус, шрирача, нори, кунжут"
1015,70000001034903505,"Говядина, спаржа","Говядина, соевая спаржа, опята маринованные, эдамаме бобы, салат айсберг, соус устричный, соус сладкий чили, имбирь маринованный, кунжут"
1016,70000001034903505,"Авокадо, апельсин","Авокадо, апельсин, огурец, базилик, мята, чили, лайм, сахар"
1017,70000001034903505,"Стручковая фасоль, бедро","Фасоль стручковая, перец болгарский, куриное филе, кабачок, помидоры черри, шампиньоны, эдамаме бобы, соус терияки, арахис солёный"
1018,70000001034903505,Битые огурцы,"Огурец, перец чили, соевый соус, уксус бальзамический, гвоздика, бадьян, перец чёрный"
1019,70000001034903505,Гой Куон с креветкой,"Креветки, манго, креветка/курица, морковь, огурец, перец болгарский, фунчоза, салат айсберг, соус сладкий чили, соус тайский, мята, рисовая бумага"
1020,70000001034903505,Гой Куон с курицей,"Курица, манго, креветка/курица, морковь, огурец, перец болгарский, фунчоза, салат айсберг, соус сладкий чили, соус тайский, мята, рисовая бумага"
1021,70000001034903505,Эби темпура,"Креветки, хлопья темпуры, соус сладкий чили"
1022,70000001034903505,Фо Бо 400г,"Рисовая лапша, говядина, лук зелёный, лук красный, перец чили, лайм"
1023,70000001034903505,Фо Бо 800г,"Рисовая лапша, говядина, лук зелёный, лук красный, перец чили, лайм"
1024,70000001034903505,Фо Бо 1200г,"Рисовая лапша, говядина, лук зелёный, лук красный, перец чили, лайм"
1025,70000001034903505,Фо Га 400г,"Рисовая лапша, курица, лук зелёный, лук красный, перец чили, лайм"
1026,70000001034903505,Фо Га 800г,"Рисовая лапша, курица, лук зелёный, лук красный, перец чили, лайм"
1027,70000001034903505,Фо Га 1200г,"Рисовая лапша, курица, лук зелёный, лук красный, перец чили, лайм"
1028,70000001034903505,Фо Том 400г,"Рисовая лапша, креветки тигровые, лук зелёный, лук красный, перец чили, лайм"
1029,70000001034903505,Фо Том 800г,"Рисовая лапша, креветки тигровые, лук зелёный, лук красный, перец чили, лайм"
1030,70000001034903505,Фо Том 1200г,"Рисовая лапша, креветки тигровые, лук зелёный, лук красный, перец чили, лайм"
1031,70000001034903505,Рамен с курицей 400г,"Лапша пшеничная, куриное филе, помидоры черри, лук красный, лук зелёный, маш, водоросли нори, яйцо, кунжут"
1032,70000001034903505,Рамен с курицей 700г,"Лапша пшеничная, куриное филе, помидоры черри, лук красный, лук зелёный, маш, водоросли нори, яйцо, кунжут"
1033,70000001034903505,Рамен с мидиями 400г,"Лапша пшеничная, мидии, помидоры черри, лук красный, лук зелёный, маш, водоросли нори, яйцо, кунжут"
1034,70000001034903505,Рамен с мидиями 700г,"Лапша пшеничная, мидии, помидоры черри, лук красный, лук зелёный, маш, водоросли нори, яйцо, кунжут"
1035,70000001034903505,Рамен с креветками 400г,"Лапша пшеничная, креветки, помидоры черри, лук красный, лук зелёный, маш, водоросли нори, яйцо, кунжут"
1036,70000001034903505,Рамен с креветками 700г,"Лапша пшеничная, креветки, помидоры черри, лук красный, лук зелёный, маш, водоросли нори, яйцо, кунжут"
1037,70000001034903505,Том Ям с курицей,"Куриное филе, шампиньоны, цао гу, помидоры черри, лук зелёный, кинза, корень галангала, имбирь, лемонграсс, листья лайма, рис, лайм, соус шрирача"
1038,70000001034903505,Том Ям с морепродуктами,"Креветки, мидии, шампиньоны, цао гу, помидоры черри, лук зелёный, кинза, корень галангала, имбирь, лемонграсс, листья лайма, рис, лайм, соус шрирача"
1039,70000001034903505,Том Ям Премиум,"Лангустин, креветки, мидии, шампиньоны, цао гу, помидоры черри, лук зелёный, кинза, корень галангала, имбирь, лемонграсс, листья лайма, рис, лайм, соус шрирача"
1040,70000001034903505,Том Кха Гай,"Филе куриное, помидоры черри, лук красный, лук зелёный, кокосовое молоко, шампиньоны, цао гу, болгарский перец, сливки, рис"
1041,70000001034903505,"Шиитаке, яичная лапша","Лапша, хондаши, стружка тунец, сливки, арахис солёный, шиитаке, сычуанское масло, шампиньоны, сгущённое молоко, цао гу"
1042,70000001034903505,Печенье с предсказаниями,
1043,70000001034903505,Моти Мята-лайм,"Морковный бисквит, лаймовый курд с мятой, рисовое тесто"
1044,70000001034903505,Моти Шоколад-карамель,"Шоколадный бисквит, начинка солёная карамель, рисовое тесто"
1045,70000001034903505,Моти Сникерс,"Шоколадный бисквит, солёная карамель с арахисом, рисовое тесто"
1046,70000001034903505,Моти Матча-белый шоколад,"Ванильный бисквит, белый ганаш с добавлением матчи, рисовое тесто"
1047,70000001034903505,Моти Маракуйя,"Ванильный бисквит, пюре маракуйя, рисовое тесто"
1048,70000001034903505,Моти Красный бархат,"Бисквит, сливочно-сырный крем, свежая клубника, рисовое тесто"
1049,70000001034903505,Моти Кокос-малина,"Ванильно-кокосовый бисквит, малиновый конфитюр, рисовое тесто"
1050,70000001034903505,Моти Банан-солёная карамель,"Морковный бисквит, солёная карамель с бананом, рисовое тесто"
1051,70000001034903505,Манго-шейк,"Пюре манго, сгущённое молоко, вода"
1052,70000001034903505,Вьетнамские соки Vinut,
1053,70000001034903505,Маракуйя-шейк,"Пюре маракуйи, банан, вода"
1054,70000001034903505,Клубника-шейк,"Клубничное пюре, сгущённое молоко, вода"
1055,70000001034903505,Смородина-шейк,"Смородиновое пюре, банан, вода"
1056,70000001034903505,Лимонад,
1057,70000001034903505,Японская газировка,
1058,70000001034903505,Вок овощной,"Пшеничная лапша, перец болгарский, морковь, огурец, лук красный, лук зелёный, шампиньоны, соус тонкацу, имбирно-чесночная заправка, кинза, кунжут"
1059,70000001034903505,Вок с курицей,"Пшеничная лапша, филе куриное, перец болгарский, морковь, огурец, лук красный, лук зелёный, соус устричный, имбирно-чесночная заправка, кинза, кунжут"
1060,70000001034903505,Вок с говядиной,"Пшеничная лапша, говядина, перец болгарский, морковь, огурец, лук красный, лук зелёный, соус устричный, имбирно-чесночная заправка, кинза, кунжут"
1061,70000001034903505,Вок с мидиями,"Пшеничная лапша, мидии, фасоль стручковая, перец болгарский, сливки, огурец, лук красный, лук зелёный, соус соевый, имбирно-чесночная заправка, кинза, кунжут"
1062,70000001034903505,Вок с креветками,"Пшеничная лапша, креветки, фасоль стручковая, перец болгарский, соус терияки, огурец, лук красный, лук зелёный, соус соевый, имбирно-чесночная заправка, кинза, кунжут"
1063,70000001034903505,Пад Тай,"Рисовая лапша, куриное филе, креветки, лук красный, лук зелёный, яйцо, лайм, маш, арахис, хлопья чили, тамаринд, чеснок, соевый соус, паприка"
1064,70000001035530724,Суп с домашней лапшой,
1065,70000001052467336,С ростбифом и голубым сыром,Говяжья вырезка / кукуруза гриль / сыр блю чиз / томаты черри /микс салата / вустерский соус / 200г
1066,70000001052467336,С куриными стрипсами и пармезаном,Стрипсы / чипсы из пармезана / томаты черри /микс салата / соус блючиз / 185г
1067,70000001052467336,С печеными овощами и творожным сыром,Тыква / свекла / творожный сыр / микс салата/ лимонно-горчичная заправка / 190г
1068,70000001052467336,С креветками,210г
1069,70000001052467336,Тако с рваной говядиной,Говядина / моцарелла / томатная сальса / 180г
1070,70000001052467336,С куриными стрипсами,Стрипсы / томаты / салат / соус чипотле / 180г
1071,70000001052467336,Со свиным ребром,Свиное ребро / луковая сальса / соус чипотле / 190г
1072,70000001052467336,Севиче с тунцом и острыми огурчиками,Тунец / огурчики кимчи / редис / 190г
1073,70000001052467336,Начос кон карне,Мясной соус / начос / халапеньо / соус агуачили / 300г
1074,70000001052467336,Тортильяс локо,Тортилья с перцем чили / сметана / томатная сальса / 160г
1075,70000001052467336,Ростбиф,Говяжья вырезка / вяленые томаты / домашний луковый соус / 170г
1076,70000001052467336,Сырная тарелка,Дор блю / козий / качотта с пажитником / качотта с трюфелем / орехи /сезонная ягода / соус манго чили / 240г/140г
1077,70000001052467336,Мидии в соусе блю чиз,310г
1078,70000001052467336,Гуакамоле на брускеттах,190г
1079,70000001052467336,Ропа Вьеха,Рваная говядина / жареные бананы / соус чипотле / 250г
1080,70000001052467336,Фахитас,Говяжья вырезка / стручковая фасоль / томаты / тортилья /сальса / сметана / 290/30/30г
1081,70000001052467336,Шримп Бойл,Креветки / мидии / колбаски / картофель / лук / кукуруза /сметана / соус чамой / 420г
1082,70000001052467336,Пути’н с морепродуктами,Креветки / мидии / кальмар / соус блючиз / картофель фри / 380г
1083,70000001052467336,Стейк сальтадо,Говяжья вырезка / паприка / перец чили / картофель/ томаты черри / мятный рис / 340г
1084,70000001052467336,Говяжьи щечки,Щечки томленые в квасе / крем из жареного картофеля / 290г
1085,70000001052467336,Кесадилья сальчичас,Колбаски / сыр чеддер / томатная сальса / сметана / коул слоу / 250г
1086,70000001052467336,Крем-суп из тыквы,Тыква / сливки / сыр блючиз / соус агуачили
1087,70000001052467336,Чили-кон-карне,Говядина / томаты / фасоль / коул слоу / 280г
1088,70000001052467336,Лакса,Кокосовый карри / креветки / кальмар / мидии / 280г
1089,422740746481943,Красный бархат,
1090,422740746481943,Торт с фотопечатью Дед Мороз сметанный,
1091,422740746481943,Макаронс шоколадный,
1092,422740746481943,Ореховый микс,
1093,422740746481943,Торт веганский с вишней,
1094,422740746481943,Манго,
1095,422740746481943,Макаронс лимонный,
1096,422740746481943,Яблочно-баденский пирог,
1097,422740746481943,Кекс рождественский,
1098,422740746481943,Кекс с кленовым сиропом,
1099,422740746481943,Макаронс соленая карамель,
1100,422740746481943,Банановый кекс,
1101,422740746481943,Капкейк шоколадный,
1102,422740746481943,Свадебный торт 2,
1103,422740746481943,Новогодняя сказка сметанный,
1104,422740746481943,Картошка в кокосовой стружке,
1105,422740746481943,Шоколадная тарталетка,
1106,422740746481943,Фисташка грейпфрут,
1107,422740746481943,Свадебный торт,
1108,422740746481943,Лимонная тарталетка,
1109,422740746481943,Торт для беби вечеринки,
1110,422740746481943,Торт шоколадно-апельсиновый Букварь,
1111,422740746481943,Ассорти,
1112,422740746481943,Шоколадный медовик,
1113,422740746481943,Цитрусово-творожный пирог,
1114,422740746481943,Наполеон,
1115,422740746481943,Торт фруктовая фантазия Букварь,
1116,422740746481943,Яблочно-творожный пирог,
1117,422740746481943,Грильяж,
1118,422740746481943,Муравейник,
1119,422740746481943,Карамельное облако,
1120,422740746481943,Баварский шоколад,
1121,422740746481943,Малиновый со сметаной,
1122,422740746481943,Картошка в какао,
1123,422740746481943,Вишневая корзинка,
1124,422740746481943,Радуга,
1125,422740746481943,Корзиночка с фруктами,
1126,422740746481943,Шоколадный абсолют,
1127,422740746481943,Графские развалины,
1128,422740746481943,Фруктовая фантазия,
1129,422740746481943,Звездный единорог,
1130,422740746481943,Эклер с кракелюром,
1131,422740746481943,Птичье молоко,
1132,422740746481943,Макаронс с 1 Сентября,
1133,422740746481943,Чизкейк сливочный,
1134,422740746481943,Торт кубики,
1135,422740746481943,Пирожное жимолость,
1136,422740746481943,Торт сметанный 1 сентября,
1137,422740746481943,Свадебный набор с капкейками,
1138,422740746481943,Новогодняя сказка шварцвальдский,
1139,70000001044960809,Фирменная L,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный"
1140,70000001044960809,Фирменная XL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный"
1141,70000001044960809,Фирменная XXL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный"
1142,70000001044960809,Пикантная L,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный, перец халапенью"
1143,70000001044960809,Пикантная XL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный, перец халапенью"
1144,70000001044960809,Пикантная XXL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный, перец халапенью"
1145,70000001044960809,Сырная L,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный, cыр сливочный"
1146,70000001044960809,Сырная XL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный, cыр сливочный"
1147,70000001044960809,Сырная XXL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, свежий огурец, салат капустный, cыр сливочный"
1148,70000001044960809,Вегетарианская L,"ароматный лаваш, фирменный соус, томаты, свежий огурец, картофель фри, салат капустный"
1149,70000001044960809,Вегетарианская XL,"ароматный лаваш, фирменный соус, томаты, свежий огурец, картофель фри, салат капустный"
1150,70000001044960809,Вегетарианская XXL,"ароматный лаваш, фирменный соус, томаты, свежий огурец, картофель фри, салат капустный"
1151,70000001044960809,Кавказская L,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, маринованные огурчики и лук, картофель фри"
1152,70000001044960809,Кавказская XL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, маринованные огурчики и лук, картофель фри"
1153,70000001044960809,Кавказская XXL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, маринованные огурчики и лук, картофель фри"
1154,70000001044960809,Гавайская L,"мясо цыпленка, ароматный лаваш, фирменный соус, сливочный сыр, нежная моцарелла, сочный ананас"
1155,70000001044960809,Гавайская XL,"мясо цыпленка, ароматный лаваш, фирменный соус, сливочный сыр, нежная моцарелла, сочный ананас"
1156,70000001044960809,Гавайская XXL,"мясо цыпленка, ароматный лаваш, фирменный соус, сливочный сыр, нежный плавленый сыр, сочный ананас"
1157,70000001044960809,Арабская L,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, сочный гранат, маринованные огурчики, картофель фри"
1158,70000001044960809,Арабская XL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, сочный гранат, маринованные огурчики, картофель фри"
1159,70000001044960809,Арабская XXL,"мясо цыпленка, ароматный лаваш, фирменный соус, томаты, сочный гранат, маринованные огурчики, картофель фри"
1160,70000001044960809,Картофель фри,100гр
1161,70000001044960809,Картошечка по деревенски,100гр
1162,70000001044960809,Наггетсы,100гр
1163,70000001027792986,Бомбора,"Соус «Пармеджано», томлёный фарш из 100% говядины, сыр «Чеддер», сыр «Моццарелла», натуральный вишневый соус.25 см 365₽30 см 625₽35 см 725₽"
1164,70000001027792986,Джоус,"Соус «Пармеджано», слабосоленый лосось, сыр «Моцарелла», томаты, красный лук.25 см 525₽30 см 735₽35 см 825₽"
1165,70000001027792986,Шокинг Блю,"Томлёный фарш из 100% говядины, томатный пицца-соус, сыр «Моццарелла», сыр с благородной плесенью. Эвридэй уи шокин ю :325 см 365₽30 см 645₽35 см 725₽"
1166,70000001027792986,Стармен,"Сыр «Моццарелла», колбаски «Пепперони», томатный пицца-соус, лук-фри, сушёные маслины, орегано. Подаётся с остро-пряным томатным соусом.25 см 365₽30 см 565₽35 см 685₽"
1167,70000001027792986,Пятый Элемент,"Томатный пицца-соус, сыр «Моццарелла», свежие шампики, свежие томаты, бекон, поджаренный лучок.25 см 365₽30 см 625₽35 см 585₽"
1168,70000001027792986,Инглиш Брэкфаст,"Сырный соус, бекон, охотничьи колбаски, шампики, томаты, перепелиные яички, сыр моцарелла, базилик. В традициях английского завтрака.25 см 425₽30 см 655₽35 см 745₽"
1169,70000001027792986,Элвис,"Бекон, ветчина, свежие красный лук и томаты, сырный соус, сыр «Моцарелла», соленые огурчики, кунжутный бортик, базилик.25 см 385₽30 см 595₽35 см 725₽"
1170,70000001027792986,Вудсток,"Ветчина, свежие шампиньоны, чесночный соус, сыр «Моцарелла», базилик.25 см 335₽30 см 595₽35 см 685₽"
1171,70000001027792986,Чиииз,"Четыре сыра: «Моцарелла», «Пармезан», «Гауда», «Дор-блю» на пицца-соусе, базилик.25 см 385₽30 см 595₽35 см 685₽"
1172,70000001027792986,Кеннеди,"Куриное филе, ветчина, свежие томаты, чесночный соус, сыр «Моцарелла» и базилик. Закажи Кеннеди!25 см 365₽30 см 595₽35 см 695₽"
1173,70000001027792986,Джанго!,"Маринованная говядина, свежие шампиньоны, охотничьи колбаски, ветчина, соленый огурчик, сыр «Моцарелла», томатный пицца-соус, базилик.25 см 425₽30 см 655₽35 см 795₽"
1174,70000001027792986,Раста,"Куриное филе, бекон, свежие томаты на чесночном соусе с сыром «Моцарелла» и базиликом.25 см 425₽30 см 615₽35 см 685₽"
1175,70000001027792986,Фанки,"Куриное филе, свежие томаты, сыр «Моцарелла», сырный соус, кунжутный бортик, базилик.25 см 365₽30 см 605₽35 см 725₽"
1176,70000001027792986,Чика,"Куриное филе, свежие томаты, шампиньоны, сыр «Моцарелла», чесночный соус, базилик.25 см 365₽30 см 635₽35 см 685₽"
1177,70000001027792986,Чили Пепперс,"Колбаски «Пепперони», жгучий перчик Халапеньо, маслины, сыр «Моцарелла», пицца-соус, орегано.25 см 385₽30 см 565₽35 см 685₽"
1178,70000001027792986,Гравитация,"Маринованная говядина, пепперони, ветчина, бекон, красный лук, сыр «Моцарелла», томатный пицца-соус, орегано.25 см 465₽30 см 695₽35 см 825₽"
1179,70000001027792986,Сержант Пеппер,"Колбаски «Пепперони», свежий болгарский перец, сыр «Моцарелла», пицца-соус и орегано. Классика!25 см 365₽30 см 565₽35 см 685₽"
1180,70000001027792986,Мэджик Машрумс,"Свежие шампиньоны, маринованные грузди, лисички и опята с сыром «Моцарелла», базиликом на чесночном соусе25 см 375₽30 см 595₽35 см 655₽"
1181,70000001027792986,Старк,"Колбаски «Пепперони», томаты, маринованные опята, маринованные лисички, маринованные грузди, чесночный соус, сыр «Моцарелла», орегано.25 см 375₽30 см 565₽35 см 665₽"
1182,70000001027792986,Мартин Жжёт!,"Болгарский перец, бекон, охотничьи колбаски, перчики «Чили», перец «Халапеньо», соус «Табаско», пицца-соус, сыр «Моцарелла», базилик. Оооочень острая!25 см 425₽30 см 655₽35 см 795₽"
1183,70000001027792986,Мардж,"Сыр «Моцарелла» (мноооогоо сыраа), томаты, пицца-соус, базилик.25 см 295₽30 см 495₽35 см 595₽"
1184,70000001027792986,Леннон,"Свежие шампиньоны, томаты, болгарский перец и красный лук, маслины, сыр «Фета», сыр «Моцарелла», томатный пицца-соус и базилик25 см 395₽30 см 655₽35 см 685₽"
1185,70000001027792986,Расколбас,"Колбаски «Пепперони», бекон, ветчина, свежие шампиньоны, маслины, пицца-соус, сыр, орегано. Много мяса для настоящих мужчин.25 см 425₽30 см 655₽35 см 755₽"
1186,70000001027792986,Сёрф-пицца,"Куриное филе, ананасы, сыр «Моцарелла», кунжутный бортик и томатный пицца-соус.25 см 365₽30 см 575₽35 см 685₽"
1187,70000001027792986,Радио Африка,"Ооочень сырная паста! Сыр «Чеддер», «Дор Блю» и «Пармезан» с сырным соусом и чипсами из пармезана. В основе красная паста с добавлением паприки!340 гр"
1188,70000001027792986,Саншайн,"Копченый бекон, сыр «Пармезан», соус на основе желтков, чипсы из бекона, яичный желток. Супер-версия классической карбонары!340 гр"
1189,70000001027792986,Ямайский Лес,"Запечённая брюссельская капуста, черри, маслины, сыр «Пармезан» с соусом «Песто» и сливочным сыром. В основе шпинатная паста без добавления яиц!340 гр"
1190,70000001027792986,Джамайка,"Куриное филе, свежие шампиньоны, лук фри, сыр «Пармезан» и сливочный соус «Бешамель». Классика!340 гр"
1191,70000001027792986,Вавилон,"Колбаски «Пепперони», маслины, маринованный перец чили, сыр «Пармезан» в томатном соусе. В основе красная паста с добавлением паприки!340 гр"
1192,70000001027792986,Аквариум,"Нежнейший лосось, помидорки черри, ароматный соус «Песто» со шпинатом, сыр «Пармезан», сливочный соус «Бешамель» и сушеные маслины.340 гр"
1193,70000001027792986,Греческий,"Фета с травами, оливки, листья салатов, огурчик, помидорки черри, сладкий перчик, кольца красного лука, микро-подсолнечник и заправка из оливкового масла и бальзамического уксуса :)220 гр"
1194,70000001027792986,Салат с фалафелем,"Шарики фалафеля как в Израиле, йогуртовый соус, хумус, листья салатов, огурчик, помидорки, мини-тортильи, красный лук, микрокинза — кошерность в каждом кусь ✡220 гр"
1195,70000001027792986,Цезарь,"Салат с тру-соусом, пряными гренками, малым куриным филе в панировке, яйками перепёлки, свежими листьями салата, помидорками черри и пармезановой крошкой :3220 гр"
1196,70000001027792986,Чикен-чипс,Сочная курочка обжаренная в хрустящей панировке с кунжутом и остренькие картофельные дольки фри. Подаётся с пикантным острым томатным соусом. Дольки можно сделать ноу спайси — просто попроси оператора или напиши в комментах к заказу :3
